CaseID,weight,tm_start,tm_finish,duration,Xspanish,Have children?,How many children?,child age,child gender,How many children under 6,ChildrenHH,parent: sleep quality,child: sleep quality,parent: imp_mood,parent: imp_health,parent: imp_performance,child: imp_mood,child: imp_health,child: imp_performance,child: imp_behavior,necessary hours of sleep,parent: oft_bath,parent: oft_music,parent: oft_alcohol,parent: oft_read,parent: oft_yoga,parent: oft_TV,parent: oft_online,parent: oft_over-counter meds,parent: oft_prescription meds,child: oft_bath,child: oft_music,child: oft_read,child: oft_yoga,child: oft_TV,child: oft_online,child: oft_meds,bedtime: school,AM or PM,wake-up: school,AM or PM,bedtime: non-school,AM or PM,wake-up: non-school,AM or PM,actual bedtime: school,actual bedtime: non-school,sleep_hours: school,sleep_hours: nonschool,sleep arrangement,wake-up at night,sleep in school,parent: BR_TV,parent: BR_computer,parent: BR_tablet,parent: BR_cellphone,parent: BR_game,parent: BR_MP3,parent: off_TV,parent: off_computer,parent: off_tablet,parent: off_cell,parent: off_game,parent: off_mp3,child: BR_TV,child: BR_computer,child: BR_tablet,child: BR_cell,child: BR_game,child: BR_MP3,child: off_TV,child: off_computer,child: off_tablet,child: off_cell,child: off_game,child: off_mp3,parent: difficult_evening,parent: difficult_pets,parent: difficult_in-noise,parent: difficult_out-noise,parent: difficult_temperature,parent: difficult_light,diffTVpar,diffcomppar,difftabletpar,diffcellpar,diffvideopar,diffmp3par,diffHWchild,diffeveningchild,diffpetschild,diffinnoisechild,diffoutnoisechild,difftempchild,difflightchild,diffTVchild,diffcompchild,difftabletchild,diffcellchild,diffvideochild,diffmp3child,parent: texts/emails,child: texts/emails,parent: regular meal time,parent: regular bedtime,parent: regular wake-up time,child: reg breakfast time,child: reg evening meal time,child: regular bedtime,child: reg wake-up time,rules_bedtime,rules_TV,rules_caffeine,rules_phone,rules_computer/tablet,rules_games,impact_performance,impact_mood,impact_behavior,impact_quality of life,marital status
542,0.9841,12/15/13 23:31,12/15/13 23:54,22,1,1,1,17,1,0,1,2,2,1,1,1,1,1,1,1,9,1,1,3,3,4,2,3,3,3,2,2,2,3,2,2,2,9,2,6,1,11,2,10,1,9,11,9,10,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,4
567,0.8331,12/16/13 14:10,12/16/13 14:37,27,1,1,1,14,2,0,1,2,2,1,1,1,1,1,1,1,9,1,2,4,3,4,2,2,4,4,1,1,1,4,1,1,4,9,2,6,1,1,1,11,1,9,10,9,10,3,2,1,1,2,1,1,2,2,1,#NULL!,1,2,#NULL!,#NULL!,2,1,1,1,2,1,#NULL!,2,2,1,#NULL!,2,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,2,4,4,4,4,4,4,#NULL!,4,4,3,#NULL!,4,4,4,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1
577,0.7067,12/16/13 18:54,12/16/13 19:03,8,1,1,1,7,1,0,1,3,2,3,4,3,2,2,2,2,9,2,4,4,3,4,3,3,4,4,3,4,3,4,4,4,4,9,2,7,1,10,2,10,1,10,12,9,10,3,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1
596,0.1053,12/16/13 23:33,12/16/13 23:44,10,1,1,1,17,2,0,1,1,2,1,1,1,1,1,1,2,8,4,4,4,1,4,1,3,4,4,2,1,3,4,1,2,4,9,2,6,1,11,2,9,1,9,10,9,10,3,1,1,2,1,1,1,2,1,#NULL!,2,2,2,#NULL!,2,2,1,1,1,2,1,#NULL!,2,2,2,#NULL!,1,4,4,4,4,4,4,#NULL!,4,4,4,#NULL!,4,2,2,4,4,3,4,4,#NULL!,4,4,4,#NULL!,4,4,2,3,3,3,3,3,3,2,4,4,4,4,4,4,2,2,2,2,1
625,1.0228,12/17/13 21:07,12/17/13 21:19,12,1,1,1,7,2,1,2,2,1,1,1,1,1,1,1,1,10,1,2,2,2,3,2,2,4,3,1,2,2,2,2,2,4,9,2,7,1,10,2,9,1,10,11,9,10,3,2,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1
641,2.5007,12/17/13 22:00,12/17/13 22:23,22,1,1,1,8,1,2,3,3,1,1,1,1,1,1,1,1,9,3,3,4,3,4,2,1,4,4,1,3,3,4,2,4,4,9,2,7,1,10,2,8,1,10,10,9,10,3,1,1,2,2,1,1,2,1,#NULL!,#NULL!,2,2,#NULL!,2,1,2,1,2,1,2,1,#NULL!,1,#NULL!,1,#NULL!,3,4,4,4,4,4,#NULL!,#NULL!,2,4,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,4,#NULL!,4,#NULL!,4,4,1,2,2,1,1,1,1,1,4,1,4,4,4,1,1,1,1,1
682,0.6895,12/18/13 0:40,12/19/13 1:48,1507,1,1,2,12,1,0,2,1,1,2,1,2,1,2,2,1,10,2,3,3,1,4,3,4,4,4,2,3,1,4,4,4,4,10,2,7,1,10,2,9,1,9,11,9,10,3,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,3,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,2,1,1,2,3,2,2,3,2,4,2,2,2,2,2,2,2,1
685,1.2052,12/18/13 0:47,12/18/13 1:07,19,2,1,1,11,2,1,2,2,2,1,1,1,1,1,1,1,10,2,2,4,2,4,3,3,4,4,2,2,2,4,3,4,4,9,2,7,1,10,2,9,1,10,11,9,10,2,1,1,1,1,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1,1,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1
691,3.1834,12/18/13 0:57,12/18/13 1:06,8,2,1,2,7,2,0,2,2,2,2,2,1,2,2,1,1,9,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,10,2,7,1,10,2,8,1,9,10,9,10,2,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1
744,0.8697,12/18/13 5:18,12/18/13 5:28,10,2,1,2,8,2,0,2,2,2,1,1,1,1,1,1,1,10,2,3,3,2,4,2,1,3,3,2,3,2,4,2,3,4,8,2,6,1,9,2,7,1,10,10,9,10,2,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,1,1,1,1,1,1,4,3,2,4,4,4,1,1,1,1,1
745,1.0994,12/18/13 5:30,12/18/13 5:44,14,1,1,1,7,2,2,3,3,2,1,1,1,1,1,1,1,10,1,2,3,3,4,2,2,3,4,1,2,2,4,1,3,4,10,2,7,1,12,2,9,1,9,9,9,10,2,2,1,1,2,1,1,2,2,1,#NULL!,1,2,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,4,3,4,2,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,2,2,2,2,2,2,2,3,3,1,1,1,1,2,1,2,2,1
748,0.4241,12/18/13 6:01,12/18/13 6:09,8,1,1,1,10,1,1,2,2,1,2,2,2,2,2,2,2,10,1,3,1,1,-1,1,1,4,4,1,4,4,4,4,4,4,9,2,7,1,10,2,8,1,10,10,9,10,3,2,2,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
816,1.7729,12/18/13 22:27,12/18/13 22:37,10,1,1,2,14,2,0,2,1,1,1,1,1,1,1,1,1,8,3,3,4,3,4,2,2,4,4,3,3,3,4,3,3,4,8,2,6,1,10,2,8,1,10,10,9,10,3,2,1,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830,1.9865,12/19/13 0:57,12/19/13 1:12,14,1,1,2,10,2,0,2,1,1,1,1,1,1,1,1,1,9,1,4,4,4,4,1,2,4,4,2,4,2,4,1,4,4,9,2,7,1,11,2,10,1,10,11,9,10,3,2,1,1,2,1,2,2,2,2,#NULL!,2,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6
847,0.6848,12/19/13 1:20,12/19/13 1:35,15,1,1,1,6,2,1,2,3,2,1,1,1,1,1,1,1,9,2,2,3,3,3,1,1,3,3,2,3,2,4,3,4,4,8,2,7,1,9,2,8,1,11,11,9,10,3,1,1,2,1,2,1,2,2,#NULL!,1,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,-1,3,2,#NULL!,4,#NULL!,4,#NULL!,#NULL!,4,4,4,2,4,2,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,6
892,0.5196,12/19/13 1:52,12/19/13 2:10,17,2,1,1,6,1,0,1,2,2,2,1,2,1,1,1,1,8,3,3,2,3,4,1,1,4,4,1,4,1,4,1,2,4,9,2,6,1,9,2,7,1,9,10,9,10,1,2,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,2,3,3,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,3,3,3,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,6
894,1.3102,12/19/13 1:53,12/19/13 2:00,7,1,1,1,9,2,1,2,2,1,2,2,2,2,2,2,2,9,4,4,3,1,4,3,3,4,4,4,1,2,4,4,4,4,10,2,7,1,11,2,9,1,9,10,9,10,3,1,1,1,2,1,1,1,1,1,#NULL!,1,1,1,1,1,2,1,2,2,1,1,#NULL!,1,#NULL!,#NULL!,2,4,4,2,4,4,4,4,#NULL!,4,4,4,4,4,4,3,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,4,4,4,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,3,1
898,0.4676,12/19/13 1:56,12/19/13 2:23,27,2,1,1,13,2,1,2,1,1,2,2,2,2,2,1,2,8,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,9,2,6,1,9,2,6,1,9,9,9,10,3,2,1,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,4,-1,1,1,-1,1,1,1,1,2,2,4,3,3,2,1,1,1,1,4
911,1.1174,12/19/13 2:08,12/19/13 2:22,13,1,1,1,13,2,0,1,2,1,1,1,1,1,1,1,1,9,3,3,4,3,4,2,4,4,4,3,2,2,4,4,4,4,10,2,7,1,11,2,10,1,9,11,9,10,3,1,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,1,1,2,2,#NULL!,#NULL!,1,2,#NULL!,#NULL!,3,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,3,3,4,4,4,4,4,#NULL!,#NULL!,4,4,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,3,3,2,2,2,2,1,1,1,1,1
914,1.1792,12/19/13 2:12,12/19/13 2:23,10,2,1,2,12,2,0,2,3,2,1,1,1,1,1,1,1,9,3,3,3,3,4,2,3,2,4,2,1,3,4,3,3,4,10,2,7,1,11,2,10,1,9,11,9,10,3,2,1,1,2,1,1,2,1,1,#NULL!,2,2,#NULL!,2,1,2,1,1,2,1,1,#NULL!,1,2,#NULL!,2,4,4,4,4,3,3,4,#NULL!,4,4,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,4,4,3,1,1,1,1,1,1,1,2,3,4,2,2,2,1,1,1,1,1
980,0.2878,12/19/13 4:09,12/19/13 4:19,10,1,1,2,11,2,0,2,2,1,2,2,1,1,2,1,1,10,3,3,2,2,4,2,4,4,4,3,2,2,4,2,3,4,9,2,7,1,9,2,8,1,10,11,9,10,1,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,1,1,2,1,1,#NULL!,1,2,#NULL!,1,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,4,#NULL!,4,4,#NULL!,4,4,4,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1
987,0.7490,12/19/13 4:13,12/19/13 4:23,9,1,1,2,6,2,1,3,3,2,2,2,2,2,2,2,2,10,2,3,2,2,3,1,2,3,4,1,3,3,3,2,3,4,9,2,7,1,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,9,10,2,2,3,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,2,2,4,4,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,1,1,2,2,2,2,3,3,3,3,3,3,2,2,2,2,1
1001,0.4397,12/19/13 4:41,12/19/13 4:47,6,1,1,2,14,2,0,2,2,1,2,2,2,2,2,2,2,8,3,3,4,3,3,2,3,4,4,3,3,3,4,2,3,4,9,2,7,1,9,2,8,1,10,11,9,10,3,1,1,1,2,1,1,1,1,1,#NULL!,1,1,1,1,1,1,1,1,2,1,1,1,1,1,#NULL!,1,4,3,3,4,3,4,4,#NULL!,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,#NULL!,4,4,4,1,1,1,1,1,1,1,2,2,2,4,3,4,1,1,1,1,1
1014,0.7077,12/19/13 5:10,12/19/13 5:18,7,1,1,2,16,2,0,2,3,1,2,1,2,2,1,2,2,9,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,9,2,6,1,10,2,9,1,9,11,9,10,3,1,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,2,1,2,1,2,2,#NULL!,1,#NULL!,2,#NULL!,#NULL!,4,4,4,3,3,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,3,3,4,4,4,4,4,#NULL!,4,#NULL!,4,#NULL!,#NULL!,4,4,1,2,2,2,2,2,2,3,4,4,4,4,4,2,2,2,2,1
1016,0.3473,12/19/13 5:18,12/19/13 5:40,21,2,1,2,12,2,1,3,2,2,2,2,2,2,2,2,2,8,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,8,2,6,1,10,2,9,1,10,11,9,10,3,2,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1
1055,0.4593,12/19/13 12:11,12/19/13 12:18,7,1,1,5,15,2,0,5,1,1,1,1,1,1,1,1,1,9,1,1,4,1,2,2,1,4,4,1,1,2,2,1,1,4,9,2,6,1,11,2,9,1,9,10,9,10,2,1,1,1,2,2,2,1,1,1,#NULL!,#NULL!,#NULL!,1,1,1,2,2,2,1,1,1,#NULL!,#NULL!,#NULL!,1,1,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,4,4,4,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1
1061,0.3785,12/19/13 12:41,12/19/13 12:47,5,1,1,1,15,1,0,1,3,2,2,2,2,2,2,2,2,9,2,3,3,2,2,3,3,2,4,2,1,2,4,2,3,4,10,2,7,1,12,1,11,1,9,11,9,10,3,3,2,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,1,2,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,1,3,4,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,1,1,1,1,1,1,1,4,3,3,3,3,3,2,2,2,2,1
1065,1.5184,12/19/13 12:57,12/19/13 13:07,9,1,1,3,9,2,1,4,2,1,2,2,2,1,2,2,2,9,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,9,2,6,1,9,2,7,1,9,10,9,10,3,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,4,4,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,2,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,2,3,4,4,4,2,2,3,3,1
1123,6.0135,12/19/13 16:17,12/19/13 16:42,25,1,1,2,8,2,0,2,2,1,2,2,2,1,1,1,1,9,4,4,4,1,4,4,4,4,4,4,4,1,4,1,4,4,9,2,6,1,9,2,7,1,9,10,9,10,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,1,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,1
1130,1.2119,12/19/13 16:51,12/19/13 17:04,12,1,1,3,11,1,1,4,3,1,1,1,1,1,1,1,1,8,1,4,4,4,4,1,4,4,4,1,4,1,4,4,4,4,8,2,7,1,9,2,7,1,11,10,9,10,2,2,1,1,2,1,1,2,2,1,#NULL!,1,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,3,4,3,2,4,#NULL!,3,4,#NULL!,#NULL!,4,3,4,3,4,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,2,3,4,2,2,1,1,1,1,1
1143,0.2949,12/19/13 17:27,12/19/13 17:48,20,1,1,1,9,2,1,2,2,1,1,1,1,1,1,1,1,9,1,3,2,2,2,1,2,4,4,1,2,1,4,1,4,4,9,2,7,1,9,2,8,1,10,11,9,10,3,1,1,2,2,1,2,2,1,#NULL!,#NULL!,1,#NULL!,#NULL!,1,2,2,1,2,2,1,#NULL!,#NULL!,1,#NULL!,#NULL!,1,2,3,2,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,3,4,4,2,3,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
1154,0.9672,12/19/13 18:15,12/19/13 18:24,8,1,1,2,11,2,0,2,2,1,2,2,2,2,1,2,1,9,4,4,4,4,4,1,4,4,4,3,4,3,4,1,2,4,10,2,7,1,11,2,9,1,9,10,9,10,3,1,1,1,1,2,1,2,2,2,1,#NULL!,2,#NULL!,#NULL!,1,2,2,1,2,2,2,#NULL!,#NULL!,2,#NULL!,#NULL!,4,4,2,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,3,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,1,1,1,2,2,2,2,2,4,1,2,2,1,2,2,2,3,1
1166,0.6878,12/19/13 19:20,12/19/13 19:30,9,1,1,2,6,1,1,3,3,1,1,1,1,1,1,1,1,9,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,8,2,6,1,10,2,8,1,10,10,9,10,2,2,1,1,1,1,2,1,1,1,1,1,#NULL!,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,4,4,4,4,4,4,#NULL!,4,4,4,4,4,2,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1
1198,1.4976,12/19/13 22:23,12/19/13 22:36,12,1,1,2,8,2,0,2,2,2,2,2,2,2,2,2,2,8,4,3,3,3,3,2,3,3,4,4,4,3,4,4,4,4,9,2,6,1,10,2,8,1,9,10,9,10,2,1,1,1,1,1,1,2,1,1,1,1,1,#NULL!,1,1,1,1,1,2,1,1,1,1,1,#NULL!,1,4,4,4,4,4,4,4,4,4,4,#NULL!,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1
1201,0.2152,12/19/13 22:49,12/19/13 23:08,19,1,1,1,11,1,0,1,3,1,2,1,1,1,1,1,1,9,4,3,4,3,4,1,1,4,4,1,2,3,4,4,4,4,9,2,6,1,10,2,8,1,9,10,9,10,3,2,1,1,2,2,1,1,1,2,#NULL!,#NULL!,2,1,1,2,2,1,2,1,1,#NULL!,#NULL!,1,#NULL!,1,2,2,4,4,4,4,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,4,4,2,4,3,2,2,2,3,2,2,2,2,2,1,2,2,1,2,2,2,1
1218,0.6620,12/20/13 0:09,12/20/13 0:17,7,1,1,4,11,1,0,4,2,1,1,1,3,1,1,1,1,10,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,9,2,6,1,9,2,7,1,9,10,9,10,2,1,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1
1237,0.4413,12/20/13 1:00,12/20/13 1:18,17,1,1,1,11,1,0,1,3,1,1,1,1,1,1,1,1,9,1,1,4,3,4,2,4,4,4,1,4,3,4,4,4,4,9,2,7,1,10,2,8,1,10,10,9,10,3,1,1,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,1,2,1,2,2,1,1,#NULL!,1,#NULL!,#NULL!,1,2,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,4,2,4,3,2,1,1,3,2,1,1,1,1,1,1,1,2,1,1,3,1
1258,0.1047,12/20/13 2:17,12/20/13 2:25,7,1,1,1,12,1,1,2,3,2,1,1,1,1,1,1,1,8,2,3,4,2,4,2,2,4,4,2,2,2,4,2,4,4,9,2,7,1,10,2,9,1,10,11,9,10,3,2,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,3,5
1265,0.1850,12/20/13 3:02,12/20/13 3:24,22,1,1,1,10,2,1,2,4,1,1,2,1,2,2,2,2,10,2,4,4,3,4,4,3,2,4,1,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,10,2,8,1,#NULL!,10,9,10,3,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,2,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,2,1,1,1,2,2,4,4,4,4,4,3,2,3,3,1
